osm_type,osm_id,name,operator,operator_wikidata,ref,lat,lon,footprint_m2,county_fips,state,first_seen
way,204460950,Digital Realty New York EWR11,Digital Realty,Q5275969,EWR11,40.553779,-74.457179,8929.3,34023,NJ,2016-12-17
way,205724881,Intergate Seattle East Building 2,,,,47.495031,-122.290570,9970.3,53033,WA,2016-12-17
way,205724885,Intergate Seattle East Building 1,Sabey,,,47.494860,-122.288194,9091.7,53033,WA,2016-12-17
way,205823968,Equinix SV15,Equinix,Q851641,SV15,37.375495,-121.988406,3550.0,06085,CA,2023-11-29
way,205823970,Equinix SV16,Equinix,Q851641,SV16,37.376118,-121.988688,2447.8,06085,CA,2022-02-20
way,205823971,Equinix SV17,Equinix,Q851641,SV17,37.376529,-121.988584,3935.4,06085,CA,2022-02-20
way,205823980,Equinix SV14,Equinix,Q851641,SV14,37.374962,-121.988509,1877.9,06085,CA,2023-11-29
way,205846843,CoreSite SV4,CoreSite,,SV4,37.376263,-121.970684,4824.3,06085,CA,2024-12-20
way,209073635,Lumen Santa Clara,Lumen Technologies,Q5063092,,37.377005,-121.952082,2362.0,06085,CA,2016-12-17
way,209073636,Prime Santa Clara,Prime,,,37.375017,-121.953250,2793.2,06085,CA,2024-12-20
way,209073641,Digital Realty Silicon Valley SJC10,Digital Realty,Q5275969,SJC10,37.375823,-121.953335,5300.3,06085,CA,2016-12-17
way,209073645,Colovore,,,,37.376729,-121.953149,2244.7,06085,CA,2024-12-20
way,209073647,Digital Realty Silicon Valley SJC30,Digital Realty,Q5275969,SJC30,37.378289,-121.958105,4509.4,06085,CA,2016-12-17
way,209073649,Digital Realty Silicon Valley SJC15,Digital Realty,Q5275969,SJC15,37.374997,-121.954077,2286.9,06085,CA,2016-12-17
way,209073653,Digital Realty Silicon Valley SJC16,Digital Realty,Q5275969,SJC16,37.374929,-121.955986,3948.8,06085,CA,2016-12-17
way,209073657,Digital Realty Silicon Valley SJC29,Digital Realty,Q5275969,,37.375023,-121.958096,3742.9,06085,CA,2016-12-17
way,209073658,Csquare SFO4,Csquare,,SFO4,37.375777,-121.955193,2535.0,06085,CA,2016-12-17
way,209073659,Prime SANTA CLARA DATA CENTER,Prime,,,37.375026,-121.954881,2399.3,06085,CA,2024-12-20
way,209076412,Digital Realty Silicon Valley SJC11,Digital Realty,Q5275969,SJC11,37.376341,-121.948531,4090.3,06085,CA,2016-12-17
way,209077298,Lumen,Lumen Technologies,Q5063092,,37.377585,-121.950682,1471.7,06085,CA,2016-12-17
way,209087373,Silicon Valley SJC31,Digital Realty,Q5275969,SJC31,37.372250,-121.948329,13619.3,06085,CA,2016-12-17
way,209105766,,,,,37.379779,-121.949910,1752.5,06085,CA,2022-02-23
way,209117217,Evocative Santa Clara SJC11,,,SJC11,37.389540,-121.961946,4776.9,06085,CA,2025-12-23
way,209786637,QTS Chicago,Quality Technology Services,Q18392800,,41.842187,-87.669008,24815.6,17031,IL,2017-10-16
way,210222970,Iron Mountain Data & Record Storage,Iron Mountain,Q1673079,,41.848797,-87.645510,9850.8,17031,IL,2021-01-21
way,210917861,Data Storage Centers,,,,33.421693,-112.034303,3540.5,04013,AZ,2024-01-21
way,211832626,,TierPoint,,,42.685709,-71.208599,4771.0,25009,MA,2022-11-05
way,214321737,Markley Data Center,Markley Group,,,42.630262,-71.304424,11488.9,25017,MA,2025-11-25
way,215630401,Flexential Charlotte - South,Flexential,Q115417504,,35.135431,-80.936872,3134.7,37119,NC,2024-08-15
way,220518160,Digital Realty Data Center,Digital Realty,Q5275969,,33.344648,-111.899227,6277.3,04013,AZ,2021-09-12
way,221201212,,Comcast,,,47.693324,-122.317317,745.6,53033,WA,2024-12-09
way,221897579,Equinix DC97,Equinix,Q851641,,38.961571,-77.377423,4086.9,51059,VA,2024-12-22
way,222672860,Amazon IAD-55,Amazon Web Services,Q456157,IAD55,38.815062,-77.648764,21194.9,51153,VA,2021-09-14
way,223783259,CTI Biopharma,,,,47.617788,-122.356693,1913.9,53033,WA,2023-12-11
way,223928497,Westin Building,Digital Realty,Q5275969,SEA10,47.614355,-122.338864,1218.6,53033,WA,2016-12-17
way,224100721,COPT Data Center,,,,38.747281,-77.531845,11887.5,51153,VA,2023-07-14
way,224139416,Dell 350 Holger Way,,,,37.418407,-121.943085,4206.9,06085,CA,2025-12-23
way,224174031,SV Colo,SV Colo,,,37.364310,-121.958799,5361.4,06085,CA,2016-12-16
way,224998784,Microsoft,Microsoft,Q2283,,37.362066,-121.946436,15482.9,06085,CA,2016-12-16
way,225745958,OVH US East Vint Hill,,,,38.747445,-77.674454,7969.5,51061,VA,2024-12-22
way,231047065,NCAR-Wyoming Supercomputing Center,University Corporation for Atmospheric Research,Q3366349,,41.128790,-104.897487,9395.2,56021,WY,2024-05-14
way,231664575,The Seattle Times,H5 Data Centers,,,47.618985,-122.336462,4514.1,53033,WA,2021-03-03
way,231769626,Google Data Center The Dalles Oregon,Google,Q95,,45.632048,-121.201302,138183.8,41065,OR,2016-12-16
way,233888384,Segra Data Center,,,,35.724992,-78.662363,4286.7,37183,NC,2023-01-12
way,234722029,Equinix Ashburn DC2,Equinix,Q851641,DC2,39.016471,-77.459006,16278.0,51107,VA,2016-12-16
way,234722720,H5 Data Centers Ashburn,H5 Data Centers,Q136332488,Ashburn,39.013675,-77.451720,7772.0,51107,VA,2020-11-18
way,239032142,TierPoint Sioux Falls West Data Center,,,,43.606971,-96.809195,5199.2,46099,SD,2021-09-28
way,239147373,Lumen McLean,Lumen Technologies,Q5063092,,38.920021,-77.211619,3907.2,51059,VA,2024-12-19
way,239147724,DataBank McLean IAD2,DataBank,Q117314439,IAD2,38.919905,-77.213585,2132.8,51059,VA,2024-12-19
way,240724127,eBay,,,,40.563749,-112.047725,17016.8,49035,UT,2024-08-11
way,243242167,Equinix Chicago Data CH7,Equinix,Q851641,,41.812557,-87.972843,4397.7,17043,IL,2025-03-24
way,244490839,PhoenixNAP,,,,33.416051,-112.009426,7360.1,04013,AZ,2024-02-26
way,247427998,Merrill Lynch Data Center,Merrill Lynch,,,40.607380,-74.173180,5893.3,36085,NY,2025-05-06
way,247428943,Telehouse Teleport,Telehouse,,,40.606985,-74.174887,6503.1,36085,NY,2025-05-06
way,250052753,32 Avenue of the Americas,,,,40.719998,-74.004636,3938.7,36061,NY,2023-04-26
way,251716311,,,,,38.905910,-77.468970,4737.5,51059,VA,2026-05-21
way,251716328,Digital Realty,Digital Realty,Q5275969,,38.910133,-77.472580,6720.4,51059,VA,2016-12-17
way,253670255,Greenidge Power Plant and Data Center,Greenidge Generation Holdings Inc.,,,42.679421,-76.948614,8908.8,36123,NY,2026-02-19
way,253682978,TierPoint,,,,38.629761,-90.196420,2233.3,29510,MO,2025-01-06
way,254583328,Verizon,,,,36.144733,-115.077928,2404.8,32003,NV,2024-02-02
way,254742608,,,,A,29.446674,-98.640690,11851.1,48029,TX,2017-07-23
way,254742609,,,,B,29.447922,-98.641129,13258.4,48029,TX,2017-07-23
way,254742610,,,,Connector,29.447199,-98.640993,3345.8,48029,TX,2017-07-23
way,254756938,CenturyLink,Lumen Technologies,Q5063092,,36.143716,-115.083386,4572.0,32003,NV,2022-01-01
way,254773884,,,,,33.095994,-96.681565,11303.2,48085,TX,2017-08-15
way,254773897,Evoque Allen DA1,Centersquare,Q127304226,DA1,33.095064,-96.683764,10640.6,48085,TX,2017-08-15
way,256728809,First National Technical Center,First National of Nebraska,,,41.261419,-95.936495,6430.7,31055,NE,2022-10-20
way,257581364,Flexential - Richmond,Flexential,Q115417504,,37.646890,-77.438695,3695.5,51087,VA,2024-08-15
way,258343744,Amazon IAD-9,Amazon Web Services,Q456157,IAD-9,38.899652,-77.453440,7976.2,51059,VA,2016-12-16
way,258343748,Amazon IAD22,Amazon Web Services,Q456157,IAD22,38.897902,-77.455102,2800.1,51059,VA,2024-12-19
way,258343749,Amazon IAD-1,Amazon Web Services,Q456157,IAD-1,38.897859,-77.454075,8722.0,51059,VA,2016-12-16
way,258519934,,,,,38.909245,-77.472245,4025.6,51059,VA,2016-12-17
way,258519959,,,,,38.909798,-77.473466,2993.6,51059,VA,2016-12-17
way,258520532,,,,,38.908150,-77.475219,1709.4,51059,VA,2026-05-21
way,260996040,,,,,38.750817,-77.196273,5207.2,51059,VA,2024-09-28
way,262058094,Menlo Digital MD-DC1,,,,38.927120,-77.424073,4201.9,51059,VA,2026-05-25
way,269166415,Cox Data Center,,,,34.036202,-84.319553,11878.5,13121,GA,2024-05-02
way,269847438,QTS Atlanta Data Center 1,Quality Technology Services,Q18392800,,33.777681,-84.421100,66865.8,13121,GA,2022-09-03
way,271893323,Csquare SFO3,Csquare,,SFO3,37.372104,-121.986031,6615.6,06085,CA,2025-12-23
way,273895868,Centersquare IAD3,Centersquare,Q127304226,IAD3,38.980925,-77.444247,12146.9,51107,VA,2023-12-27
way,273896089,Centersquare IAD2-A,Centersquare,Q127304226,IAD2-A,38.984418,-77.423817,4473.6,51107,VA,2021-09-13
way,273896096,,CyrusOne,Q16953751,CyrusOne Northern Virginia Sterling IV,38.984887,-77.425649,11867.8,51107,VA,2021-06-14
way,273896102,Centersquare IAD2-B,Centersquare,Q127304226,IAD2-B,38.983604,-77.424105,6672.2,51107,VA,2021-06-14
way,278560778,Digital Realty Data Center,Digital Realty,Q5275969,,33.657032,-84.415203,11964.5,13121,GA,2022-03-04
way,279410762,Cyxtera (Digital Realty Trust) Citibank Data Center,Cyxtera,Q111143924,,40.760765,-74.025758,5421.5,34017,NJ,2016-12-17
way,279410766,Digital Realty New Jersey EWR10,Digital Realty,Q5275969,EWR10,40.761831,-74.025025,11795.0,34017,NJ,2016-12-17
way,283051469,,,,,47.246212,-119.813229,14119.1,53025,WA,2019-07-23
way,283051470,,,,,47.247687,-119.813075,19035.9,53025,WA,2019-07-25
way,283051471,,,,,47.246168,-119.815756,12570.7,53025,WA,2019-07-23
way,283051472,Intergate Quincy Data Center,Sabey Data Centers,Q104864464,,47.245327,-119.815931,401203.2,53025,WA,2016-12-17
way,283051473,Vantage Quincy Campus,Vantage,,,47.252030,-119.813508,264486.2,53025,WA,2016-12-17
way,283051474,H5 Data Center,Intuit,,,47.251412,-119.818753,250894.7,53025,WA,2016-12-17
way,283051475,,,,,47.252574,-119.819665,22926.5,53025,WA,2019-07-23
way,283051477,Yahoo Data Center,Yahoo,,,47.246984,-119.827782,201720.4,53025,WA,2016-12-17
way,283051478,,,,,47.246736,-119.828866,14048.2,53025,WA,2019-07-23
way,283051481,,,,,47.245991,-119.829791,3330.4,53025,WA,2019-07-23
way,283051482,,,,,47.245989,-119.829170,3337.6,53025,WA,2019-07-23
way,283051483,,,,,47.245989,-119.828159,3142.4,53025,WA,2019-07-23
way,283051484,,,,,47.246003,-119.827542,3129.8,53025,WA,2019-07-23
way,283051485,,,,,47.246067,-119.828662,1771.5,53025,WA,2019-07-23
way,283051487,NTTData Data Center,,,,47.244360,-119.864633,285079.2,53025,WA,2025-03-19
way,283051497,Microsoft Columbia Data Center,,,,47.239202,-119.862522,287817.2,53025,WA,2019-07-23
way,284044002,CoreSite AT2 - Marietta Data Center,CoreSite,,Atlanta,33.925491,-84.481613,6951.3,13067,GA,2022-05-01
way,288909509,,,,,39.290121,-94.685051,2872.9,29165,MO,2022-07-02
way,289620443,Digital Realty San Francisco SFO10,Digital Realty,Q5275969,SFO10,37.723602,-122.397936,9742.5,06075,CA,2016-12-16
way,289884123,33 Thomas Street,,,,40.716525,-74.005913,2860.6,36061,NY,2023-10-05
way,290101976,VentureData,,,,43.825243,-111.782093,1697.3,16065,ID,2024-06-05
way,290307022,Cogent Data Center,"Cogent Communications, Inc.",,,33.400255,-112.047900,4800.8,04013,AZ,2025-12-22
way,290703004,CoreSpace Dallas,CoreSpace,,,32.817559,-96.873065,2938.2,48113,TX,2025-12-26
way,292506449,,,,,39.590131,-104.846963,10077.6,08005,CO,2023-12-11
way,292506452,zColo by Zayo,,,,39.591352,-104.847039,5776.5,08005,CO,2023-12-11
way,293211683,Intergate Seattle East Building 5,Sabey,,,47.491920,-122.289736,18592.2,53033,WA,2016-12-17
way,293211686,Intergate Seattle East Building 3,Sabey,,,47.493556,-122.290302,18895.4,53033,WA,2016-12-17
way,293211687,Intergate Seattle East Building 4,Digital Realty,Q5275969,,47.493411,-122.288858,10853.7,53033,WA,2016-12-17
way,296374269,Flexential Allentown Data Center,Flexential,Q115417504,,40.635695,-75.457573,4551.8,42077,PA,2024-08-15
way,298126010,Digital Realty ACC4,Digital Realty,Q5275969,ACC4,39.017902,-77.462549,27328.0,51107,VA,2016-12-16
way,298127059,Equinix Ashburn DC1,Equinix,Q851641,DC1,39.015560,-77.460327,5551.6,51107,VA,2020-11-18
way,298127361,Equinix Ashburn DC5,Equinix,Q851641,DC5,39.015987,-77.461248,8794.7,51107,VA,2016-12-16
way,298127420,Equinix Ashburn DC11,Equinix,Q851641,DC11,39.014931,-77.458804,12346.6,51107,VA,2016-12-16
way,298242260,Equinix Ashburn DC3,Equinix,Q851641,DC3,39.022308,-77.461119,9384.4,51107,VA,2016-12-16
way,298242335,Digital Realty ACC3,Digital Realty,Q5275969,ACC3,39.019936,-77.459842,14080.7,51107,VA,2016-12-16
way,299388896,CoreSite SV2,"CoreSite Real Estate 1656 McCarthy, L.P.",,SV2,37.405683,-121.916241,8355.7,06085,CA,2020-12-18
way,299927846,Amazon IAD76,Amazon Web Services,Q456157,IAD76,38.993785,-77.450509,12827.2,51107,VA,2016-12-16
way,299929061,Amazon IAD12,Amazon Web Services,Q456157,Amazon IAD12,38.988723,-77.447671,13898.2,51107,VA,2016-12-16
way,300162674,Digital Realty ACC5,Digital Realty,Q5275969,ACC5,39.020113,-77.463071,27765.0,51107,VA,2016-12-16
way,300162675,Digital Realty ACC6,Digital Realty,Q5275969,ACC6,39.021068,-77.463590,21010.3,51107,VA,2016-12-16
